species	class	copy_number	bp	percent
dtri	DNA	71.0	20025.0	0.0005442162746185167
dtri	DNA	70.0	21138.0	0.0005744641005186619
dtri	Chimera	165.0	54861.0	0.0014909487661346537
dtri	DNA	65.0	16026.0	0.0004355360807508788
dtri	DNA	106.0	43935.0	0.001194014583039427
dtri	DNA	79.0	15069.0	0.0004095278423084358
dtri	Chimera	276.0	208409.0	0.005663898605591532
dtri	Chimera	189.0	114860.0	0.0031215321499467076
dtri	LTR	361.0	220705.0	0.005998065063155041
dtri	DNA	50.0	20336.0	0.0005526682726912437
dtri	DNA	77.0	8780.0	0.00023861267870914238
dtri	DNA	41.0	10689.0	0.0002904932713806404
dtri	DNA	50.0	4573.0	0.0001242797015645681
dtri	LTR	71.0	33081.0	0.0008990371326169862
dtri	LTR	145.0	95464.0	0.002594410109372388
dtri	LTR	78.0	21245.0	0.0005773720226851628
dtri	DNA	58.0	4129.0	0.0001122131834157231
dtri	LTR	65.0	8867.0	0.00024097706402209174
dtri	LTR	370.0	402528.0	0.010939440129320462
dtri	LTR	33.0	7769.0	0.00021113689076211016
dtri	DNA	57.0	9567.0	0.00026000085389639693
dtri	LTR	82.0	25306.0	0.0006877371807988106
dtri	LINE	201.0	143916.0	0.003911182490786438
dtri	LINE	290.0	179623.0	0.0048815860122747474
dtri	Chimera	122.0	30055.0	0.0008168000066746325
dtri	LINE	279.0	157860.0	0.004290136385082599
dtri	Chimera	80.0	22526.0	0.0006121855581551414
dtri	DNA	90.0	8555.0	0.00023249788910668714
dtri	LTR	101.0	73458.0	0.0019963565094095878
dtri	LTR	338.0	251244.0	0.006828018661685623
dtri	DNA	27.0	12309.0	0.0003345197565183182
dtri	LINE	39.0	10188.0	0.0002768776731991734
dtri	LTR	72.0	15481.0	0.0004207247014915983
dtri	LTR	73.0	41540.0	0.0011289260448266256
dtri	LTR	59.0	16461.0	0.00044735800731562556
dtri	LTR	32.0	12070.0	0.0003280244911183768
dtri	LTR	116.0	59253.0	0.00161030945917458
dtri	Unknown	271.0	106841.0	0.0029036010485152027
dtri	LINE	85.0	23868.0	0.0006486568810284522
dtri	Chimera	185.0	118789.0	0.003228309964826915
dtri	LTR	159.0	84704.0	0.0023019872821616397
dtri	Chimera	81.0	40659.0	0.0011049832464276787
dtri	LTR	61.0	16602.0	0.0004511899421331642
dtri	LTR	62.0	27041.0	0.0007348890028444099
dtri	LTR	28.0	15839.0	0.00043045401117017154
dtri	LTR	19.0	4551.0	0.00012368181102566137
dtri	LTR	46.0	26092.0	0.0007090981791433875
dtri	LTR	72.0	68601.0	0.0018643585845245871
dtri	DNA	31.0	17242.0	0.00046858312144681464
dtri	LTR	74.0	81786.0	0.0022226852552284645
dtri	LTR	109.0	181464.0	0.00493161857964417
dtri	LINE	75.0	48859.0	0.0013278333563838255
dtri	LTR	7.0	1016.0	2.761167216042012e-05
dtri	LTR	48.0	27131.0	0.0007373349186853919
dtri	LINE	58.0	30716.0	0.0008347638996845122
dtri	LTR	34.0	3947.0	0.00010726699804840375
dtri	DNA	35.0	7856.0	0.00021350127607505952
dtri	LTR	1.0	93.0	2.5274463690148338e-06
dtri	LINE	60.0	56785.0	0.0015432370114463155
dtri	LTR	95.0	62613.0	0.001701623650571245
dtri	LINE	46.0	8020.0	0.00021795827827418243
dtri	DNA	110.0	31873.0	0.0008662075066624709
dtri	LINE	177.0	41735.0	0.0011342255291487537
dtri	LINE	103.0	18142.0	0.0004930422798566357
dtri	LINE	100.0	25806.0	0.0007013256021376
dtri	LINE	77.0	19870.0	0.0005400038640034919
dtri	LINE	27.0	13286.0	0.0003610715318143127
dtri	DNA	178.0	20324.0	0.0005523421505791127
dtri	DNA	54.0	5577.0	0.00015156525161285728
dtri	LINE	36.0	27510.0	0.0007476349420601943
dtri	RC	44.0	6708.0	0.00018230226068119898
dtri	DNA	91.0	20662.0	0.0005615279234041343
dtri	LINE	22.0	3305.0	8.981946504939812e-05
dtri	DNA	48.0	13336.0	0.00036243037394819165
dtri	DNA	27.0	13277.0	0.0003608269402302145
dtri	LTR	54.0	34945.0	0.0009496947673679932
dtri	LTR	37.0	12272.0	0.0003335142133392477
dtri	LTR	36.0	32511.0	0.0008835463322907662
dtri	LINE	4.0	494.0	1.3425360282723956e-05
dtri	DNA	24.0	8910.0	0.0002421456682572276
dtri	LINE	1.0	89.0	2.418738998304518e-06
dtri	Satellite/Simple_Repeat	22570.0	2463813.0	0.0669586582879736
dtri	Satellite/Simple_Repeat	22986.0	2316532.0	0.0629560257215771
dvir	Chimera	13769.0	2685747.0	0.06290125430030646
dvir	Chimera	966.0	180587.0	0.004229418783798118
dvir	Unknown	72926.0	10213864.0	0.23921272437528382
dvir	Chimera	5106.0	620938.0	0.014542612927697096
dvir	DNA	908.0	87485.0	0.00204893321391118
dvir	RC	3181.0	548682.0	0.012850348901814189
dvir	LTR	613.0	67992.0	0.0015923994636823338
dvir	Chimera	7116.0	971361.0	0.022749657833891275
dvir	Chimera	5160.0	613141.0	0.014360004111684461
dvir	RC	3785.0	1055379.0	0.024717392540028207
dvir	Chimera	4501.0	3479698.0	0.08149589994376528
dvir	RC	3729.0	1379663.0	0.03231225175406459
dvir	LINE	48.0	8060.0	0.00018876837976937891
dvir	RC	103.0	8852.0	0.00020731733222314417
dvir	Chimera	1859.0	629129.0	0.01473444937914759
dvir	LINE	36.0	12891.0	0.0003019123056584446
dvir	LINE	770.0	149825.0	0.0035089606078098257
dvir	LINE	214.0	54309.0	0.0012719382055701239
dvir	LTR	579.0	188062.0	0.004404486232777784
dvir	Chimera	1481.0	518762.0	0.012149610698005279
dvir	LINE	2036.0	1444798.0	0.0338377391506252
dvir	DNA	378.0	70223.0	0.0016446503638393418
dvir	Chimera	495.0	125761.0	0.0029453722342651194
dvir	LINE	48.0	10550.0	0.0002470851621050803
dvir	LTR	109.0	19028.0	0.00044564326678061313
dvir	LINE	469.0	309519.0	0.007249057089061835
dvir	LINE	59.0	5573.0	0.00013052185861721447
dvir	LTR	122.0	37990.0	0.0008897407875234125
dvir	LTR	254.0	133457.0	0.00312561559043201
dvir	LTR	403.0	161368.0	0.0037793022216656494
dvir	LTR	451.0	355523.0	0.008326488918207059
dvir	LINE	77.0	16855.0	0.0003947507495053203
dvir	LINE	118.0	93721.0	0.0021949827940900696
dvir	LINE	482.0	228968.0	0.00536252089069915
dvir	LINE	425.0	386491.0	0.00905177169546489
dvir	LINE	40.0	34140.0	0.0007995722686509424
dvir	LTR	726.0	249177.0	0.005835823643398825
dvir	Chimera	212.0	239442.0	0.005607826102821293
dvir	DNA	222.0	84581.0	0.0019809203882473745
dvir	Chimera	179.0	89459.0	0.0020951650726785194
dvir	LTR	228.0	108299.0	0.0025364053052908146
dvir	LINE	70.0	9559.0	0.0002238755511433614
dvir	LTR	1088.0	377037.0	0.008830355285745325
dvir	LTR	70.0	31236.0	0.0007315594429871365
dvir	RC	378.0	69469.0	0.001626991386377045
dvir	LTR	1517.0	574486.0	0.013454688761810349
dvir	LINE	40.0	3863.0	9.047298400113036e-05
dvir	LTR	70.0	20501.0	0.0004801415078972751
dvir	LINE	134.0	28829.0	0.0006751865533959583
dvir	RC	62.0	3553.0	8.32126617023081e-05
dvir	Chimera	30.0	6454.0	0.0001511552261825771
dvir	DNA	47.0	9286.0	0.00021748178344149535
dvir	Chimera	102.0	139024.0	0.0032559969266821504
dvir	LINE	25.0	2202.0	5.1571708716150414e-05
dvir	LTR	56.0	24851.0	0.0005820202240259101
dvir	DNA	55.0	12834.0	0.0003005773431712418
dvir	LTR	139.0	24502.0	0.000573846506341107
dvir	LTR	683.0	333012.0	0.007799272417340001
dvir	LTR	298.0	151278.0	0.003542990441036241
dvir	LINE	506.0	220146.0	0.005155906170311376
dvir	LINE	138.0	57540.0	0.0013476095002394619
dvir	LINE	321.0	73357.0	0.0017180498802409838
dvir	LTR	110.0	67727.0	0.0015861930591365664
dvir	LTR	664.0	251601.0	0.005892594679696712
dvir	LTR	511.0	240358.0	0.005629279184194588
dvir	LTR	220.0	115145.0	0.002696741326122225
dvir	LTR	249.0	72201.0	0.0016909759041847303
dvir	LTR	230.0	109406.0	0.002562331682015964
dvir	LINE	113.0	45119.0	0.0010567047800018124
dvir	LTR	58.0	4890.0	0.00011452572916529316
dvir	LTR	95.0	22739.0	0.0005325563508158693
dvir	LTR	41.0	9151.0	0.0002143200301823308
dvir	LTR	45.0	9163.0	0.00021460107491647878
dvir	DNA	90.0	20480.0	0.0004796496796125161
dvir	LTR	222.0	123074.0	0.0028824416342104887
dvir	LTR	301.0	190560.0	0.004462990378269584
dvir	LTR	36.0	12043.0	0.00028205181111198884
dvir	LTR	40.0	4321.0	0.00010119952468777746
dvir	LINE	67.0	53598.0	0.0012552863050718573
dvir	LTR	346.0	207309.0	0.004855258565956597
dvir	LTR	20.0	6309.0	0.00014775926897828926
dvir	LTR	37.0	7309.0	0.00017117966349061917
dvir	LINE	57.0	39302.0	0.0009204683451235893
dvir	LINE	40.0	28107.0	0.0006582770285580562
dvir	LTR	46.0	10873.0	0.0002546499495325629
dvir	LTR	15.0	1673.0	3.91823200191279e-05
dvir	LTR	13.0	1521.0	3.562242005325376e-05
dvir	LTR	42.0	13305.0	0.0003116083489865492
dvir	LTR	15.0	1584.0	3.709790490753055e-05
dvir	DNA	31.0	20634.0	0.0004832564203674149
dvir	LTR	22.0	6200.0	0.0001452064459764453
dvir	LTR	22.0	17910.0	0.0004194592657158283
dvir	LTR	33.0	8194.0	0.00019190671263403112
dvir	LTR	34.0	24482.0	0.0005733780984508604
dvir	LTR	22.0	11677.0	0.00027347994672047613
dvir	Unknown	30.0	3181.0	7.450027494372138e-05
dvir	LTR	6.0	457.0	1.0703120292134759e-05
dvir	LTR	67.0	29364.0	0.0006877164644600548
dvir	LINE	17.0	2137.0	5.0049383072848976e-05
dvir	LTR	9.0	2166.0	5.072857451370654e-05
dvir	LTR	2.0	188.0	4.403034168318019e-06
dvir	DNA	36.0	44799.0	0.0010492102537578668
dvir	Satellite/Simple_Repeat	37703.0	5728751.0	0.13416960848290435
dvir	Satellite/Simple_Repeat	37506.0	5276452.0	0.12357658746537206
dwil	LTR	378.0	280234.0	0.005086712387431798
dwil	Chimera	5853.0	3575603.0	0.06490313121405075
dwil	LTR	245.0	164841.0	0.0029921378442895755
dwil	LTR	180.0	53457.0	0.0009703333075035207
dwil	Unknown	82393.0	13996647.0	0.25406238242829243
dwil	RC	4769.0	1998693.0	0.03627959648641215
dwil	Chimera	3655.0	800984.0	0.014539189516385132
dwil	LINE	1264.0	136317.0	0.0024743798843735606
dwil	LTR	476.0	93842.0	0.0017033881108693976
dwil	LINE	2945.0	254358.0	0.00461702002413118
dwil	LINE	1860.0	149221.0	0.0027086089095718587
dwil	DNA	600.0	166243.0	0.003017586472104828
dwil	DNA	96.0	7651.0	0.00013887835336269218
dwil	DNA	153.0	48595.0	0.0008820799348660341
dwil	Chimera	1189.0	122134.0	0.0022169348855834593
dwil	DNA	1495.0	390350.0	0.007085500618889936
dwil	DNA	526.0	76559.0	0.001389672964984231
dwil	Chimera	682.0	423057.0	0.007679186974063583
dwil	LINE	281.0	95967.0	0.0017419603891200472
dwil	Chimera	444.0	112196.0	0.0020365436849928914
dwil	DNA	612.0	130666.0	0.0023718048517173624
dwil	DNA	291.0	97490.0	0.0017696053678380424
dwil	LINE	166.0	12851.0	0.00023326698719957617
dwil	DNA	436.0	111870.0	0.002030626243717733
dwil	DNA	1101.0	80004.0	0.0014522054349011668
dwil	LTR	936.0	68314.0	0.00124001252537171
dwil	DNA	66.0	48360.0	0.0008778142946830211
dwil	Chimera	593.0	207552.0	0.003767413409637105
dwil	LTR	269.0	35632.0	0.0006467799617068942
dwil	DNA	629.0	49045.0	0.0008902481820249953
dwil	DNA	75.0	14246.0	0.0002585885533923556
dwil	LINE	560.0	187306.0	0.0033999148941252677
dwil	DNA	383.0	70118.0	0.0012727581206489675
dwil	DNA	244.0	45804.0	0.000831418650820122
dwil	DNA	111.0	23381.0	0.00042440397071926626
dwil	Chimera	3106.0	1298704.0	0.02357363390740319
dwil	LTR	246.0	107247.0	0.0019467111179046726
dwil	LTR	299.0	176351.0	0.0032010634549554475
dwil	DNA	508.0	97774.0	0.0017747604393783644
dwil	LTR	201.0	142311.0	0.0025831809365309227
dwil	LTR	6.0	741.0	1.3450380321755968e-05
dwil	LTR	95.0	75344.0	0.001367618697655036
dwil	LTR	678.0	90220.0	0.001637642797069937
dwil	DNA	822.0	161357.0	0.0029288974596188636
dwil	DNA	476.0	67184.0	0.001219501149172541
dwil	LINE	366.0	75895.0	0.001377620262509675
dwil	LINE	3093.0	1700044.0	0.030858621273575308
dwil	LINE	99.0	46640.0	0.0008465934388754364
dwil	Chimera	65.0	14414.0	0.00026163803233170114
dwil	Chimera	146.0	20223.0	0.00036708102732371247
dwil	DNA	384.0	39787.0	0.0007222001104746353
dwil	LINE	175.0	188014.0	0.0034127662696553664
dwil	LTR	161.0	75429.0	0.001369161588785062
dwil	DNA	371.0	23773.0	0.000431519421577739
dwil	DNA	152.0	29178.0	0.0005296291457870387
dwil	DNA	1037.0	86706.0	0.0015738578625886276
dwil	LTR	118.0	73958.0	0.0013424604964054358
dwil	LTR	182.0	128247.0	0.002327895985322858
dwil	LTR	125.0	61514.0	0.0011165812349696312
dwil	LTR	59.0	9347.0	0.00016966356932179898
dwil	LTR	409.0	104191.0	0.0018912396438651499
dwil	LTR	440.0	275942.0	0.005008805461195662
dwil	LTR	698.0	435295.0	0.007901326993466618
dwil	LTR	58.0	13396.0	0.00024315964209209575
dwil	LTR	126.0	52920.0	0.000960585865893827
dwil	LTR	242.0	89224.0	0.0016195637433581032
dwil	DNA	81.0	33960.0	0.0006164303855962655
dwil	LINE	190.0	60302.0	0.0010945814226214958
dwil	DNA	38.0	7685.0	0.00013949550981470258
dwil	DNA	27.0	5979.0	0.00010852877725206334
dwil	Chimera	146.0	24643.0	0.0004473113660850639
dwil	DNA	317.0	43890.0	0.0007966763729040073
dwil	LINE	1586.0	1502567.0	0.027274085841997166
dwil	LTR	595.0	292793.0	0.005314679089808226
dwil	LTR	454.0	363590.0	0.006599762187837048
dwil	LTR	51.0	8221.0	0.00014922479976404293
dwil	DNA	77.0	19787.0	0.00035916690340969683
dwil	LINE	141.0	35240.0	0.0006396645108484215
dwil	DNA	433.0	121304.0	0.0022018690074902644
dwil	DNA	95.0	35737.0	0.0006486858860439852
dwil	DNA	132.0	46203.0	0.0008386611633010675
dwil	LINE	165.0	37122.0	0.0006738259356332322
dwil	DNA	457.0	163809.0	0.002973405330805025
dwil	Chimera	87.0	15412.0	0.0002797533893642415
dwil	DNA	165.0	63933.0	0.0011604901013641353
dwil	Chimera	487.0	233137.0	0.0042318236397749275
dwil	DNA	76.0	7952.0	0.00014434200312901953
dwil	DNA	38.0	5658.0	0.00010270209427867107
dwil	DNA	104.0	36687.0	0.0006659299633795698
dwil	LINE	118.0	43099.0	0.000782318409564589
dwil	DNA	42.0	20218.0	0.00036699026902194625
dwil	DNA	163.0	31652.0	0.0005745363535009715
dwil	DNA	319.0	76915.0	0.001396134956069987
dwil	LINE	50.0	12970.0	0.00023542703478161256
dwil	LINE	271.0	69186.0	0.0012558407731997415
dwil	LINE	865.0	777989.0	0.014121792086562219
dwil	LINE	230.0	93785.0	0.0017023534662292624
dwil	LTR	64.0	12147.0	0.00022048821831089036
dwil	LTR	85.0	34071.0	0.0006184452198954759
dwil	LTR	432.0	246070.0	0.00446657906312347
dwil	LTR	59.0	7435.0	0.00013495759472639086
dwil	Chimera	144.0	33717.0	0.0006120195321304264
dwil	LTR	86.0	25180.0	0.00045705880769475747
dwil	LINE	2831.0	2524822.0	0.0458297113964056
dwil	Chimera	163.0	25215.0	0.00045769411580712113
dwil	DNA	460.0	134825.0	0.002447297607126516
dwil	LTR	1139.0	737162.0	0.013380714249320207
dwil	Chimera	375.0	153384.0	0.002784174271622426
dwil	DNA	83.0	6391.0	0.00011600726131760108
dwil	DNA	419.0	85156.0	0.0015457227890410949
dwil	DNA	29.0	3386.0	6.146152195609407e-05
dwil	DNA	32.0	14883.0	0.0002701511610373739
dwil	LTR	217.0	63072.0	0.0011448615217999898
dwil	LTR	33.0	7195.0	0.0001306011962416116
dwil	Chimera	39.0	19163.0	0.00034784026734927074
dwil	DNA	167.0	45799.0	0.0008313278925183557
dwil	LINE	43.0	12864.0	0.0002335029587841684
dwil	LTR	150.0	57308.0	0.0010402353515238745
dwil	LTR	212.0	47861.0	0.0008687566161667509
dwil	LINE	721.0	249828.0	0.004534793002730971
dwil	LINE	48.0	11540.0	0.00020947016047646947
dwil	DNA	135.0	45379.0	0.000823704195169992
dwil	DNA	54.0	15596.0	0.000283093294869239
dwil	RC	530.0	121924.0	0.0022131230369092777
dwil	RC	111.0	19990.0	0.00036285169046140596
dwil	LTR	65.0	19451.0	0.00035306794553100585
dwil	LTR	74.0	30682.0	0.000556929242958322
dwil	DNA	199.0	43421.0	0.0007881632441983345
dwil	LTR	52.0	40975.0	0.0007437642829742926
dwil	DNA	26.0	7483.0	0.00013582887442334672
dwil	LTR	1395.0	773780.0	0.014045391748135402
dwil	LTR	1182.0	505589.0	0.009177279806337757
dwil	LINE	42.0	8934.0	0.00016216693359590798
dwil	LINE	612.0	252506.0	0.004583403149156967
dwil	LTR	49.0	8016.0	0.00014550370939162731
dwil	RC	160.0	36844.0	0.0006687797740550296
dwil	LTR	42.0	33922.0	0.0006157406225028421
dwil	LINE	34.0	4005.0	7.269739971475392e-05
dwil	LINE	139.0	26014.0	0.0004721972924293654
dwil	DNA	25.0	2566.0	4.65771604664316e-05
dwil	DNA	33.0	15399.0	0.0002795174177796493
dwil	Chimera	184.0	57878.0	0.0010505817979252253
dwil	DNA	83.0	27237.0	0.0004943967730413864
dwil	DNA	149.0	45292.0	0.0008221250007192596
dwil	DNA	141.0	67536.0	0.001225890533616884
dwil	DNA	86.0	13847.0	0.0002513460409114101
dwil	LINE	110.0	33725.0	0.0006121647454132524
dwil	LTR	47.0	5092.0	9.242825451873332e-05
dwil	DNA	20.0	6212.0	0.00011275811411436987
dwil	LTR	290.0	144468.0	0.0026223340679128763
dwil	RC	200.0	48165.0	0.0008742747209141379
dwil	LTR	278.0	65800.0	0.0011943792512436474
dwil	LTR	281.0	170645.0	0.003097490080979821
dwil	DNA	150.0	35421.0	0.0006429499613723592
dwil	LTR	214.0	137989.0	0.0025047294604841892
dwil	LTR	156.0	25321.0	0.0004596181918045653
dwil	LINE	46.0	14045.0	0.000254940069661353
dwil	DNA	109.0	28002.0	0.0005082827932116203
dwil	RC	179.0	51111.0	0.0009277495123148034
dwil	LTR	32.0	7666.0	0.0001391506282679909
dwil	LTR	51.0	15955.0	0.0002896097409360546
dwil	DNA	71.0	13415.0	0.00024350452363880744
dwil	LINE	144.0	39444.0	0.0007159740909734716
dwil	LTR	331.0	105961.0	0.001923368082690397
dwil	LTR	894.0	846291.0	0.01536158679200969
dwil	LTR	929.0	416387.0	0.007558115399507426
dwil	DNA	17.0	1928.0	3.499640116106006e-05
dwil	DNA	248.0	96784.0	0.00175679029562865
dwil	LTR	434.0	98912.0	0.0017954170288603595
dwil	LTR	139.0	54397.0	0.0009873958682355727
dwil	DNA	32.0	8364.0	0.00015182048719455726
dwil	LINE	74.0	7019.0	0.00012740650401944014
dwil	LINE	368.0	100555.0	0.0018252402068207442
dwil	DNA	106.0	67026.0	0.0012166331868367281
dwil	LTR	150.0	35222.0	0.000639337780962063
dwil	Chimera	46.0	9795.0	0.00017779551316005358
dwil	RC	47.0	2328.0	4.225706530235883e-05
dwil	LTR	180.0	44469.0	0.0008071861842485373
dwil	LTR	54.0	15527.0	0.00028184083030486495
dwil	LTR	149.0	70094.0	0.0012723224808004897
dwil	LTR	141.0	36332.0	0.0006594861239541672
dwil	LINE	92.0	45354.0	0.0008232504036611609
dwil	DNA	77.0	25316.0	0.000459527433502799
dwil	RC	105.0	22315.0	0.000405054300782705
dwil	RC	156.0	65567.0	0.0011901499143813408
dwil	LTR	122.0	18088.0	0.0003283272324695303
dwil	LTR	104.0	23545.0	0.00042738084301719874
dwil	LINE	121.0	16524.0	0.0002999380356770521
dwil	LTR	86.0	38008.0	0.000689908306706209
dwil	DNA	43.0	8799.0	0.00015971645944821966
dwil	DNA	67.0	24515.0	0.00044498795355984826
dwil	LTR	163.0	34765.0	0.0006310424721806292
dwil	LTR	1143.0	752297.0	0.0136554396287666
dwil	DNA	51.0	8700.0	0.0001579194450732482
dwil	LTR	137.0	35439.0	0.0006432766912587176
dwil	LINE	315.0	80926.0	0.0014689412657468604
dwil	LINE	295.0	46827.0	0.0008499877993614935
dwil	LTR	1835.0	833664.0	0.015132385776729242
dwil	LTR	44.0	9718.0	0.00017639783531285357
dwil	LTR	77.0	38734.0	0.0007030864121226662
dwil	LINE	52.0	14656.0	0.00026603073413718686
dwil	LTR	370.0	215236.0	0.003906890767791454
dwil	LTR	599.0	212505.0	0.003857318583366737
dwil	LTR	26.0	8543.0	0.00015506963439778845
dwil	LTR	368.0	186923.0	0.003392962808209974
dwil	LTR	184.0	41768.0	0.0007581585496344174
dwil	LTR	372.0	392563.0	0.007125670243251671
dwil	LTR	388.0	432007.0	0.007841644334225142
dwil	LTR	47.0	7917.0	0.00014370669501665586
dwil	LTR	204.0	53758.0	0.0009757969572698479
dwil	LINE	74.0	14156.0	0.0002569549039605634
dwil	DNA	58.0	20595.0	0.00037383344497512035
dwil	Chimera	57.0	15165.0	0.0002752699292569896
dwil	LTR	51.0	10948.0	0.00019872437754734728
dwil	LTR	214.0	119268.0	0.002164912227011054
dwil	LINE	124.0	53286.0	0.0009672293735831154
dwil	LTR	36.0	28028.0	0.0005087547363808047
dwil	LTR	50.0	6353.0	0.00011531749822417769
dwil	LTR	184.0	126776.0	0.002301194892943232
dwil	LINE	67.0	17000.0	0.00030857822600519763
dwil	LTR	52.0	30416.0	0.0005521009013043583
dwil	LTR	50.0	9372.0	0.00017011736083063014
dwil	LTR	160.0	150905.0	0.0027391763056067264
dwil	LTR	96.0	27958.0	0.0005074841201560775
dwil	Chimera	52.0	20663.0	0.00037506775787914115
dwil	LTR	93.0	61290.0	0.0011125152630505038
dwil	LTR	874.0	252609.0	0.004585272770173352
dwil	LTR	42.0	4810.0	8.730948629911769e-05
dwil	LINE	87.0	32245.0	0.000585300288090447
dwil	LINE	6.0	404.0	7.333270782711756e-06
dwil	LTR	65.0	10611.0	0.00019260726800830307
dwil	LINE	57.0	7703.0	0.00013982223970106103
dwil	LINE	81.0	24256.0	0.0004402866735283573
dwil	LTR	19.0	12385.0	0.00022480831347496312
dwil	DNA	80.0	30568.0	0.0005548599536780519
dwil	DNA	37.0	9073.0	0.00016469001438500932
dwil	LTR	45.0	23315.0	0.000423205961135952
dwil	DNA	68.0	30281.0	0.00054965042715667
dwil	LINE	35.0	15146.0	0.00027492504771027787
dwil	DNA	51.0	12094.0	0.00021952618031216827
dwil	LTR	62.0	22598.0	0.0004101912206626739
dwil	LINE	62.0	15353.0	0.0002786824414034
dwil	DNA	110.0	29817.0	0.0005412280567527634
dwil	LINE	27.0	9934.0	0.00018031859394915492
dwil	LINE	29.0	14240.0	0.00025847964343023616
dwil	DNA	17.0	3035.0	5.50902891721044e-05
dwil	LTR	24.0	8568.0	0.00015552342590661962
dwil	LINE	111.0	113621.0	0.0020624098009962683
dwil	LTR	30.0	1158.0	2.1019622689059935e-05
dwil	LTR	19.0	7633.0	0.00013855162347633373
dwil	DNA	55.0	9547.0	0.00017329390139244835
dwil	LTR	30.0	7246.0	0.0001315269309196272
dwil	DNA	43.0	14929.0	0.00027098613741362326
dwil	LTR	36.0	10817.0	0.00019634651004107195
dwil	LTR	38.0	6366.0	0.0001155534698087699
dwil	LTR	37.0	12061.0	0.0002189271755205111
dwil	DNA	55.0	6398.0	0.0001161343229400738
dwil	LTR	30.0	12341.0	0.00022400964041942024
dwil	LINE	44.0	49995.0	0.0009074922593605798
dwil	LINE	17.0	3930.0	7.13360251882604e-05
dwil	DNA	48.0	17253.0	0.00031317059607456914
dwil	DNA	15.0	8554.0	0.00015526930266167416
dwil	Satellite/Simple_Repeat	31320.0	3182560.0	0.05776874817382952
dwil	Satellite/Simple_Repeat	31180.0	2825779.0	0.05129258064133773
dyak	Chimera	1802.0	279802.0	0.0088556348147141
dyak	Chimera	506.0	57939.0	0.0018337489565111048
dyak	Chimera	10580.0	3220177.0	0.10191746860544815
dyak	DNA	634.0	187309.0	0.005928263920591286
dyak	Unknown	11070.0	3313208.0	0.10486186701020461
dyak	LINE	253.0	99687.0	0.0031550584619638327
dyak	LTR	573.0	323147.0	0.010227488808051468
dyak	Chimera	7854.0	3445367.0	0.10904465284260681
dyak	LTR	278.0	108795.0	0.00344332345611118
dyak	RC	814.0	57033.0	0.0018050743754068563
dyak	RC	352.0	33659.0	0.0010652955026356561
dyak	DNA	582.0	560493.0	0.01773940616651614
dyak	LINE	244.0	144472.0	0.004572487948447028
dyak	LTR	71.0	39017.0	0.0012348743167157489
dyak	LINE	1236.0	498538.0	0.01577855222356501
dyak	Chimera	555.0	193468.0	0.0061231941027337445
dyak	LTR	259.0	129793.0	0.004107902765191768
dyak	LTR	243.0	67946.0	0.002150466984226575
dyak	LTR	53.0	18380.0	0.0005817205305696354
dyak	LTR	324.0	114504.0	0.003624011296645568
dyak	LTR	42.0	23753.0	0.0007517740893699973
dyak	LTR	198.0	124169.0	0.003929905144738904
dyak	LTR	54.0	12012.0	0.0003801755719914288
dyak	LTR	374.0	317550.0	0.010050345728095088
dyak	LTR	46.0	6831.0	0.0002161987456105103
dyak	Chimera	206.0	120479.0	0.003813117943552726
dyak	LTR	47.0	16395.0	0.0005188959792540355
dyak	LTR	229.0	122280.0	0.0038701189596330263
dyak	LTR	397.0	433824.0	0.013730376901732401
dyak	Chimera	2141.0	1061473.0	0.03359524683054095
dyak	LTR	431.0	311014.0	0.009843483628649868
dyak	LTR	656.0	303116.0	0.009593514708604223
dyak	LTR	743.0	538376.0	0.017039410901303485
dyak	LTR	305.0	173321.0	0.005485548644116419
dyak	Chimera	562.0	47586.0	0.0015060801505814294
dyak	Chimera	68.0	61478.0	0.001945757060846575
dyak	LINE	517.0	194904.0	0.0061686429972874985
dyak	LTR	464.0	259668.0	0.008218400801521007
dyak	DNA	67.0	35767.0	0.001132012960657462
dyak	LINE	93.0	45006.0	0.0014244240586951584
dyak	Chimera	79.0	76017.0	0.002405911293379324
dyak	LTR	526.0	364953.0	0.011550633993089235
dyak	Chimera	419.0	49767.0	0.0015751080329085444
dyak	LTR	160.0	48568.0	0.001537160104935041
dyak	LINE	218.0	105722.0	0.0033460640877520675
dyak	LINE	76.0	50172.0	0.0015879261403558078
dyak	LINE	184.0	83513.0	0.002643157054921761
dyak	LTR	56.0	19741.0	0.0006247957015220443
dyak	LINE	179.0	43625.0	0.001380715894782391
dyak	LINE	181.0	40187.0	0.0012719044048967322
dyak	LINE	404.0	117541.0	0.0037201312776760347
dyak	LTR	87.0	19353.0	0.0006125156380910856
dyak	LTR	62.0	20592.0	0.0006517295519853065
dyak	LTR	67.0	10937.0	0.0003461522003721492
dyak	LINE	101.0	77100.0	0.002440187862182747
dyak	DNA	123.0	11837.0	0.00037463688358829023
dyak	LTR	45.0	7582.0	0.0002399676312719791
dyak	Chimera	1835.0	293966.0	0.009303920429240123
dyak	LINE	656.0	482414.0	0.015268233298923836
dyak	LINE	670.0	520806.0	0.016483326585628375
dyak	LTR	61.0	23895.0	0.000756268339388544
dyak	Chimera	270.0	138632.0	0.004387654004022291
dyak	LTR	40.0	9489.0	0.0003003235100421801
dyak	LTR	76.0	24611.0	0.0007789294873693851
dyak	DNA	180.0	368514.0	0.0116633383896811
